Iteration	k_max	k_mean	C_mean	C_mean_no1or2	d_mean
0	8	2.41011235955	0.00462814339219	0.205952380952	2.17731468044
1	8	2.41011235955	0.00553103263777	0.218783068783	1.84306565594
2	7	2.41011235955	0.00769127875869	0.248917748918	1.85435217248
3	7	2.41011235955	0.00616639914393	0.274404761905	1.80882223262
4	9	2.41011235955	0.00664794007491	0.473333333333	2.35107310257
5	7	2.41011235955	0.00533707865169	0.316666666667	1.92237303542
6	7	2.41011235955	0.0063670411985	0.32380952381	2.43723628692
7	7	2.41011235955	0.00238095238095	0.169523809524	2.28472392889
8	9	2.41011235955	0.00301186017478	0.214444444444	2.30811816757
9	8	2.41011235955	0.00589887640449	0.7	1.93275017575
10	8	2.41011235955	0.00496254681648	0.353333333333	1.74741860666
11	11	2.41011235955	0.00466462376575	0.276767676768	1.96575931327
12	8	2.41011235955	0.00496254681648	0.441666666667	1.66866567898
13	8	2.41011235955	0.00809256286784	0.288095238095	2.81746486769
14	7	2.41011235955	0.00524344569288	0.311111111111	2.72418224299
15	9	2.41011235955	0.0064606741573	0.2875	1.79054435175
16	8	2.41011235955	0.00374531835206	0.266666666667	2.3547597729
17	8	2.41011235955	0.00543071161049	0.386666666667	2.19833457004
18	7	2.41011235955	0.00168539325843	0.2	2.33071940162
19	7	2.41011235955	0.0118913857678	0.47037037037	1.76819977804
20	7	2.41011235955	0.00908239700375	0.538888888889	1.95147001558
21	9	2.41011235955	0.00674157303371	0.3	2.67559131627
22	8	2.41011235955	0.00753745318352	0.383333333333	1.65753106926
23	7	2.41011235955	0.00730337078652	0.65	2.15060880048
24	8	2.41011235955	0.00533707865169	0.271428571429	1.97030621535
25	7	2.41011235955	0.00327715355805	0.233333333333	2.03466445389
26	8	2.41011235955	0.0060861423221	0.361111111111	1.77167160387
27	8	2.41011235955	0.0061797752809	0.733333333333	1.91864770373
28	7	2.41011235955	0.00383895131086	0.455555555556	2.93162573954
29	7	2.41011235955	0.00852059925094	0.379166666667	2.93074179421
30	8	2.41011235955	0.00474852862493	0.422619047619	1.89454331422
31	8	2.41011235955	0.0063670411985	0.32380952381	1.7747806978
32	11	2.41011235955	0.00168539325843	0.15	2.62050339927
33	9	2.41011235955	0.00148252184769	0.105555555556	1.99921639542
34	7	2.41011235955	0.0062734082397	0.248148148148	1.9157988744
35	7	2.41011235955	0.00341091492777	0.173469387755	3.23395914553
36	9	2.41011235955	0.0019506866417	0.231481481481	1.92691133775
37	8	2.41011235955	0.00533707865169	0.2375	2.0521143633
38	7	2.41011235955	0.0055644729802	0.330158730159	2.02558668582
39	10	2.41011235955	0.00749063670412	0.533333333333	2.8217549325
40	10	2.41011235955	0.00252808988764	0.18	1.8043474767
41	7	2.41011235955	0.00683520599251	0.304166666667	1.77889458702
42	8	2.41011235955	0.000280898876404	0.1	2.37254293094
43	8	2.41011235955	0.00252808988764	0.225	2.14994345575
44	9	2.41011235955	0.00440074906367	0.313333333333	1.57164633497
45	10	2.41011235955	0.00168539325843	0.15	1.81803211483
46	8	2.41011235955	0.00477528089888	0.283333333333	3.21486839462
47	7	2.41011235955	0.00543071161049	0.322222222222	2.28791079232
48	7	2.41011235955	0.00280898876404	0.166666666667	1.70642159288
49	9	2.41011235955	0.00187265917603	0.166666666667	1.95879528134
50	9	2.41011235955	0.00377652933833	0.149382716049	2.49042063445
51	8	2.41011235955	0.00209336543606	0.18630952381	2.00965409995
52	7	2.41011235955	0.00845371856608	0.334391534392	1.7531568538
53	9	2.41011235955	0.00968432316747	0.492517006803	3.03561651737
54	8	2.41011235955	0.0065543071161	0.466666666667	2.73736370717
55	8	2.41011235955	0.00421348314607	0.214285714286	2.51817352142
56	8	2.41011235955	0.00431380417335	0.307142857143	1.78421022417
57	7	2.41011235955	0.00584537185661	0.297278911565	2.48283849874
58	9	2.41011235955	0.00577849117175	0.342857142857	2.77126345594
59	7	2.41011235955	0.00313001605136	0.185714285714	2.46169206193
60	8	2.41011235955	0.0063670411985	0.377777777778	3.02568692959
61	8	2.41011235955	0.00702247191011	0.416666666667	1.77449499061
62	7	2.41011235955	0.000468164794007	0.166666666667	2.82893808777
63	7	2.41011235955	0.00711610486891	0.361904761905	1.81628634576
64	7	2.41011235955	0.00795880149813	0.314814814815	3.91345949188
65	9	2.41011235955	0.00196629213483	0.175	2.86112980661
66	8	2.41011235955	0.0147070626003	0.43630952381	2.19969738999
67	7	2.41011235955	0.0102996254682	0.733333333333	2.43497910136
68	7	2.41011235955	0.00739700374532	0.37619047619	2.37551014373
69	7	2.41011235955	0.00215355805243	0.153333333333	1.8158074491
70	7	2.41011235955	0.00374531835206	0.444444444444	2.10239875389
71	7	2.41011235955	0.00514981273408	0.305555555556	1.59821166051
72	9	2.41011235955	0.00310326377742	0.220952380952	2.93149730928
73	8	2.41011235955	0.0020733012306	0.147619047619	2.03136444305
74	8	2.41011235955	0.00852728731942	0.607142857143	1.76602314915
75	8	2.41011235955	0.00144462279294	0.102857142857	1.8509663379
76	7	2.41011235955	0.0115168539326	0.455555555556	2.71580418252
77	7	2.41011235955	0.00795880149813	0.404761904762	1.70630067974
78	8	2.41011235955	0.00196629213483	0.14	1.61642558663
79	8	2.41011235955	0.00244114499732	0.144841269841	1.80604012306
80	11	2.41011235955	0.00576268300987	0.293073593074	1.76192787094
81	7	2.41011235955	0.00430711610487	0.383333333333	2.34859423981
82	8	2.41011235955	0.00524344569288	0.266666666667	2.17585844576
83	9	2.41011235955	0.00107009095773	0.190476190476	1.77813925036
84	8	2.41011235955	0.00490235420011	0.218154761905	1.62495478756
85	9	2.41011235955	0.000468164794007	0.0833333333333	1.52623473737
86	7	2.41011235955	0.00449438202247	0.4	2.006764798
87	8	2.41011235955	0.0106741573034	0.422222222222	2.32811520376
88	8	2.41011235955	0.00749063670412	0.666666666667	2.22854820921
89	8	2.41011235955	0.00280898876404	0.25	2.41652194431
90	7	2.41011235955	0.00642054574639	0.228571428571	2.31088507133
91	7	2.41011235955	0.00308988764045	0.55	3.70343057131
92	8	2.41011235955	0.00262172284644	0.233333333333	2.79188166495
93	7	2.41011235955	0.00543071161049	0.193333333333	1.89907109682
94	7	2.41011235955	0.00252808988764	0.225	2.15088980287
95	8	2.41011235955	0.000882825040128	0.104761904762	2.37144169538
96	8	2.41011235955	0.00461476725522	0.18253968254	1.9362424226
97	8	2.41011235955	0.00696896736223	0.49619047619	1.7479950153
98	9	2.41011235955	0.00405074014625	0.144206349206	3.99801599111
99	8	2.41011235955	0.00777153558052	0.345833333333	2.15341354631
100	8	2.41011235955	0.00187265917603	0.666666666667	2.2344512135
101	7	2.41011235955	0.00415997859818	0.29619047619	3.7462482303
102	9	2.41011235955	0.00490904226859	0.29126984127	1.90763709136
103	8	2.41011235955	0.00477528089888	0.34	2.0886155812
104	7	2.41011235955	0.00458801498127	0.204166666667	2.3211539599
105	8	2.41011235955	0.00097645799893	0.0869047619048	1.70132028329
106	8	2.41011235955	0.00702247191011	0.416666666667	2.214855919
107	8	2.41011235955	0.00327715355805	0.583333333333	2.9332709042
108	8	2.41011235955	0.00347110754414	0.247142857143	1.51612359097
109	7	2.41011235955	0.000936329588015	0.166666666667	1.69420705867
110	8	2.41011235955	0.0130350454789	0.421861471861	2.33605995298
111	9	2.41011235955	0.00402621722846	0.477777777778	2.10895592693
112	8	2.41011235955	0.00702247191011	0.5	1.65917954569
113	9	2.41011235955	0.00346441947566	0.246666666667	2.67387227322
114	8	2.41011235955	0.00115703584805	0.102976190476	1.79470552563
115	9	2.41011235955	0.00973782771536	0.495238095238	3.7063911302
116	8	2.41011235955	0.00173220973783	0.0880952380952	1.80051187685
117	7	2.41011235955	0.00383895131086	0.273333333333	3.86839077039
118	7	2.41011235955	0.00809256286784	0.480158730159	2.26514363343
119	8	2.41011235955	0.00462814339219	0.329523809524	1.98797381553
120	7	2.41011235955	0.00112359550562	0.2	2.2081497094
121	8	2.41011235955	0.0123595505618	0.628571428571	2.10737068966
122	8	2.41011235955	0.00337078651685	0.24	2.9120801111
123	8	2.41011235955	0.00449438202247	0.2	2.17682386296
124	9	2.41011235955	0.00112359550562	0.133333333333	2.44423258662
125	9	2.41011235955	0.00157615480649	0.187037037037	1.97889326998
126	7	2.41011235955	0.00552434456929	0.393333333333	2.62363550169
127	7	2.41011235955	0.00374531835206	0.666666666667	2.88548983185
128	9	2.41011235955	0.00247458533975	0.220238095238	1.96857149077
129	10	2.41011235955	0.00786516853933	0.311111111111	2.36125678119
130	7	2.41011235955	0.00664794007491	0.394444444444	2.045684866
131	7	2.41011235955	0.00592562867844	0.26369047619	1.92193891048
132	9	2.41011235955	0.010393258427	0.411111111111	2.13511957298
133	7	2.41011235955	0.00402621722846	0.477777777778	2.24217559244
134	8	2.41011235955	0.00196629213483	0.175	1.91299611931
135	8	2.41011235955	0.00284911717496	0.144897959184	1.71290849673
136	7	2.41011235955	0.00440074906367	0.313333333333	1.71430722491
137	8	2.41011235955	0.00487560192616	0.289285714286	2.05695403905
138	8	2.41011235955	0.00243445692884	0.173333333333	1.55938596491
139	8	2.41011235955	0.00402621722846	0.477777777778	2.03645835453
140	8	2.41011235955	0.0059925093633	0.355555555556	2.39989384289
141	7	2.41011235955	0.00827982878545	0.368452380952	2.95032041744
142	8	2.41011235955	0.00856072766185	0.43537414966	1.80413600902
143	7	2.41011235955	0.00121722846442	0.144444444444	2.79386878295
144	8	2.41011235955	0.00159176029963	0.188888888889	2.80761466174
145	10	2.41011235955	0.00805243445693	0.358333333333	2.31775680254
146	7	2.41011235955	0.00266185125736	0.157936507937	1.82619961375
147	8	2.41011235955	0.00668806848582	0.47619047619	3.67800896102
148	9	2.41011235955	0.00663233458177	0.337301587302	1.91590464401
149	7	2.41011235955	0.00561797752809	0.333333333333	1.91159778229
150	8	2.41011235955	0.00543071161049	0.386666666667	1.92686349227
151	8	2.41011235955	0.00468164794007	0.416666666667	1.93672508721
152	7	2.41011235955	0.00161851257357	0.115238095238	1.98226488352
153	7	2.41011235955	0.00767790262172	0.455555555556	2.35108525286
154	8	2.41011235955	0.00177902621723	0.126666666667	1.96423724516
155	7	2.41011235955	0.0060861423221	0.722222222222	2.1534498694
156	7	2.41011235955	0.00561797752809	0.4	3.75628679962
157	8	2.41011235955	0.00854735152488	0.434693877551	2.39503306196
158	9	2.41011235955	0.00702247191011	0.416666666667	2.01773225926
159	8	2.41011235955	0.00767790262172	0.341666666667	1.93048093781
160	8	2.41011235955	0.00355805243446	0.253333333333	2.30888871142
161	7	2.41011235955	0.00215355805243	0.255555555556	2.18377207977
162	8	2.41011235955	0.000749063670412	0.133333333333	2.21582570698
163	7	2.41011235955	0.00983146067416	0.583333333333	2.39521028037
164	8	2.41011235955	0.00337747458534	0.200396825397	1.93200281259
165	9	2.41011235955	0.00271535580524	0.322222222222	2.48705186199
166	8	2.41011235955	0.00280898876404	1.0	2.2180753534
167	9	2.41011235955	0.00702247191011	0.357142857143	2.41042660448
168	7	2.41011235955	0.0060861423221	0.240740740741	2.13418666015
169	8	2.41011235955	0.00187265917603	0.166666666667	2.29007725232
170	8	2.41011235955	0.00767790262172	0.455555555556	1.65816205744
171	8	2.41011235955	0.00749732477261	0.333630952381	1.60370708123
172	8	2.41011235955	0.00215355805243	0.127777777778	2.22840483555
173	8	2.41011235955	0.00252808988764	0.225	1.9863255099
174	7	2.41011235955	0.00159176029963	0.188888888889	1.93799139594
175	10	2.41011235955	0.0039950062422	0.203174603175	1.9408192195
176	8	2.41011235955	0.005189941145	0.369523809524	2.23983370197
177	8	2.41011235955	0.000936329588015	0.333333333333	2.82120976116
178	9	2.41011235955	0.00561797752809	0.4	3.81240210338
179	8	2.41011235955	0.00337078651685	0.171428571429	1.74385323414
180	8	2.41011235955	0.0044810058855	0.39880952381	2.79939758648
181	8	2.41011235955	0.000842696629213	0.1	1.77052974764
182	9	2.41011235955	0.00280898876404	0.333333333333	2.09455437381
183	8	2.41011235955	0.0090088282504	0.320714285714	2.10124585713
184	7	2.41011235955	0.00331728196897	0.168707482993	3.53722597133
185	9	2.41011235955	0.00224719101124	0.16	3.80819563153
186	9	2.41011235955	0.00440074906367	0.174074074074	2.37395845812
187	7	2.41011235955	0.00711610486891	0.316666666667	2.82070098995
188	7	2.41011235955	0.00331728196897	0.196825396825	2.04482340167
189	8	2.41011235955	0.00374531835206	0.444444444444	1.92238682799
190	6	2.41011235955	0.00121722846442	0.144444444444	2.4586172723
191	7	2.41011235955	0.0059925093633	0.355555555556	2.86919132918
192	8	2.41011235955	0.00506286784377	0.360476190476	2.54556667678
193	9	2.41011235955	0.0053772070626	0.239285714286	2.17003019845
194	8	2.41011235955	0.00187265917603	0.333333333333	2.12573035965
195	8	2.41011235955	0.0061797752809	0.366666666667	2.35649476737
196	11	2.41011235955	0.00533707865169	0.316666666667	2.05178088608
197	7	2.41011235955	0.00262172284644	0.233333333333	1.90908052733
198	8	2.41011235955	0.00374531835206	0.266666666667	1.85396825397
199	8	2.41011235955	0.00749732477261	0.444841269841	2.3847538166
200	8	2.41011235955	0.00140449438202	0.125	1.98837893498
201	12	2.41011235955	0.00751738897806	0.24329004329	2.05631512895
202	9	2.41011235955	0.00282682361334	0.111816578483	1.92098113105
203	7	2.41011235955	0.000601926163724	0.107142857143	2.15609121848
204	8	2.41011235955	0.00374531835206	0.333333333333	2.03963198868
205	7	2.41011235955	0.00996522204387	0.443452380952	2.1822449256
206	8	2.41011235955	0.00301631888711	0.178968253968	1.66148698203
207	8	2.41011235955	0.00833333333333	0.32962962963	2.86608398634
