Cov	Iteration	z_score
0.25	0	-0.102736563435
0.25	1	0.983991057352
0.25	2	2.48642407282
0.25	3	1.7638109032
0.25	4	1.07405158488
0.25	5	1.77903583268
0.25	6	1.96790941773
0.25	7	1.09780687963
0.25	8	-1.05401060926
0.25	9	0.826367967077
0.25	10	2.38122292365
0.25	11	4.18985527713
0.25	12	0.795245587571
0.25	13	1.62123719952
0.25	14	1.30479895841
0.25	15	1.04244345913
0.25	16	-0.724795210046
0.25	17	1.31925099864
0.25	18	2.126350625
0.25	19	4.3417166097
0.25	20	0.672179704342
0.25	21	0.477646553528
0.25	22	1.80530653962
0.25	23	-0.51833726313
0.25	24	-1.84614692496
0.25	25	1.42419373378
0.25	26	2.2800325658
0.25	27	3.07845207314
0.25	28	2.23697289649
0.25	29	2.90956741488
0.25	30	-2.03080459701
0.25	31	0.276269781941
0.25	32	0.141059540844
0.25	33	1.00059714062
0.25	34	-0.743232004201
0.25	35	0.230227117837
0.25	36	1.43816487019
0.25	37	1.99085517725
0.25	38	1.72701425802
0.25	39	-0.756336083198
0.25	40	0.636807814386
0.25	41	1.51883719438
0.25	42	1.66835192749
0.25	43	0.931933541341
0.25	44	-0.2191017006
0.25	45	0.736190030274
0.25	46	0.88312524709
0.25	47	0.868541861481
0.25	48	0.987281479452
0.25	49	0.479317757544
0.25	50	1.3270190881
0.25	51	1.29497646084
0.25	52	3.3931993548
0.25	53	0.354538655572
0.25	54	-0.127230558108
0.25	55	0.745538345766
0.25	56	-0.590696158466
0.25	57	1.63088568278
0.25	58	0.787497177013
0.25	59	-1.4369769156
0.25	60	0.253279562401
0.25	61	-3.12687746023
0.25	62	-1.4498578199
0.25	63	-0.280968394882
0.25	64	2.59459148289
0.25	65	3.02754941769
0.25	66	1.89966692881
0.25	67	2.5361825325
0.25	68	1.31828812833
0.25	69	-0.449439521072
0.25	70	3.17318503845
0.25	71	0.0467952798939
0.25	72	1.18272276644
0.25	73	0.49189710882
0.25	74	-0.43728488331
0.25	75	1.71968987671
0.25	76	1.57887768368
0.25	77	1.24636569234
0.25	78	1.79447768575
0.25	79	1.69770010665
0.25	80	-0.111723955856
0.25	81	1.1624190377
0.25	82	0.703710998253
0.25	83	-0.247725910585
0.25	84	0.320467085231
0.25	85	0.530903070991
0.25	86	0.759950283059
0.25	87	1.32969236901
0.25	88	0.273567618807
0.25	89	2.09785667217
0.25	90	1.19245283247
0.25	91	0.325083051294
0.25	92	0.678725535914
0.25	93	0.256026189847
0.25	94	1.41381162583
0.25	95	1.49791460314
0.25	96	0.575146278419
0.25	97	0.203982521092
0.25	98	0.45368462046
0.25	99	0.468705569513
