Cov	Iteration	z_score
0.1	0	1.5478154048
0.1	1	-0.105930682799
0.1	2	-0.13407613214
0.1	3	1.01873940035
0.1	4	-0.794179098802
0.1	5	-0.866878828741
0.1	6	0.11912027307
0.1	7	1.94512752796
0.1	8	1.04706187769
0.1	9	2.26966048735
0.1	10	1.66939411521
0.1	11	1.98846826029
0.1	12	2.5913812177
0.1	13	2.09681130224
0.1	14	1.10737185939
0.1	15	2.39177313733
0.1	16	0.983598524143
0.1	17	2.29962659812
0.1	18	2.33808969263
0.1	19	2.13802026271
0.1	20	2.05683317007
0.1	21	1.6129053269
0.1	22	1.67634799251
0.1	23	2.12990753475
0.1	24	2.5058329724
0.1	25	0.356324850262
0.1	26	0.975674087778
0.1	27	3.20099941951
0.1	28	1.32284608989
0.1	29	2.16431347305
0.1	30	0.0817094333506
0.1	31	1.03248034558
0.1	32	1.38399015445
0.1	33	1.61611551612
0.1	34	0.8506885902
0.1	35	-1.89209591938
0.1	36	1.98840082873
0.1	37	2.13451281201
0.1	38	3.81534665174
0.1	39	-1.21587109264
0.1	40	-1.41885436702
0.1	41	2.53053491219
0.1	42	0.48325797384
0.1	43	-0.326537671349
0.1	44	3.89748388844
0.1	45	0.179857953888
0.1	46	3.51105660679
0.1	47	-0.657677236088
0.1	48	0.337938234682
0.1	49	0.812214617354
0.1	50	1.36777991307
0.1	51	0.118265555809
0.1	52	0.602870328793
0.1	53	3.6968753863
0.1	54	2.18804273471
0.1	55	1.00173182643
0.1	56	-0.139100375436
0.1	57	2.46506783766
0.1	58	4.01102225465
0.1	59	0.279473109396
0.1	60	2.18447699683
0.1	61	4.78390597813
0.1	62	-0.375508006196
0.1	63	0.791574315374
0.1	64	4.85240089224
0.1	65	0.0261729581798
0.1	66	0.920377396405
0.1	67	0.583633053393
0.1	68	1.83929619239
0.1	69	0.684720880007
0.1	70	3.6789887329
0.1	71	1.16401730196
0.1	72	0.530786410763
0.1	73	0.86677678646
0.1	74	-0.906559350104
0.1	75	0.638525369903
0.1	76	-0.265425832269
0.1	77	0.761579948841
0.1	78	0.760037689072
0.1	79	0.698704537121
0.1	80	1.92113965737
0.1	81	2.79373211017
0.1	82	4.88429796243
0.1	83	3.30881140904
0.1	84	-0.935103841053
0.1	85	4.47699762256
0.1	86	0.247845285329
0.1	87	1.12017405441
0.1	88	0.790813036162
0.1	89	-1.40921619445
0.1	90	0.553439471452
0.1	91	3.86323762893
0.1	92	2.85300804326
0.1	93	1.48533492928
0.1	94	-0.517065682611
0.1	95	2.54325469758
0.1	96	2.06672940451
0.1	97	-0.0936110796424
0.1	98	-1.2264701233
0.1	99	0.747735728931
0.1	100	0.964037453427
0.1	101	0.927043385462
0.1	102	0.804741742132
0.1	103	3.25797271521
0.1	104	1.30267741534
0.1	105	-0.915947460704
0.1	106	3.09765133363
0.1	107	2.50974506262
0.1	108	0.384947189458
0.1	109	-1.47340102489
0.1	110	5.08792879683
0.1	111	2.20735719816
0.1	112	4.1774597553
0.1	113	1.543415521
0.1	114	-0.930082948824
0.1	115	6.82201503317
0.1	116	3.24196718037
0.1	117	3.89677810692
0.1	118	2.37008272126
0.1	119	0.381959188663
0.1	120	-0.900044171407
0.1	121	0.328063413337
0.1	122	1.81702051953
0.1	123	4.80392720274
0.1	124	1.06073101711
0.1	125	0.0836769693515
0.1	126	1.2648222987
0.1	127	0.679901226335
0.1	128	1.61599468738
0.1	129	0.182581757496
0.1	130	4.60517118328
0.1	131	1.74334693709
0.1	132	1.02880460852
0.1	133	1.50220358054
0.1	134	-2.66293440445
0.1	135	0.481157262534
0.1	136	-1.20357569873
0.1	137	1.61845791177
0.1	138	1.17691051349
0.1	139	0.0714759128565
0.1	140	2.0802677312
0.1	141	1.01864141792
0.1	142	4.24341810048
0.1	143	0.385780783594
0.1	144	2.22147471899
0.1	145	-0.828131528266
0.1	146	1.08079053015
0.1	147	-0.41664813574
0.1	148	-0.0659504328528
0.1	149	0.633689921851
0.1	150	1.48812916778
0.1	151	0.184645899775
0.1	152	-1.44020076228
0.1	153	-0.47449473813
0.1	154	3.00467463557
0.1	155	3.51543720464
0.1	156	1.52027059552
0.1	157	1.19251096292
0.1	158	1.9400838071
0.1	159	3.45621674148
0.1	160	4.1518916811
