Iteration	z_score
0	19.6421538762
1	2.06735898923
2	10.5770123888
3	6.94707963338
4	7.48203286806
5	8.01007905551
6	15.2075331445
7	11.9756945691
8	5.30555939937
9	11.3509941725
10	9.41908919729
11	20.2208333617
12	2.62859429054
13	9.5902302235
14	11.4326983081
15	29.0396117129
16	9.8925614667
17	13.398429553
18	20.7934034066
19	11.5072610957
20	14.7120057712
21	17.1372557719
22	16.1705795596
23	12.8826464818
24	17.8390079777
25	8.57894502758
26	10.377340926
27	23.5869136853
28	11.1945108833
29	10.4162163089
30	19.0190479993
31	19.2127301878
32	13.3952201497
33	10.9298318831
34	13.2631243135
35	17.694901855
36	10.4276570187
37	14.6884574906
38	10.7564774063
39	19.9393018912
40	7.38560399906
41	11.8075750053
42	6.96529235179
43	13.9233732564
44	11.95405275
45	12.6356508425
46	13.2578957193
47	8.72828082774
48	13.3263781804
49	28.1355294372
50	9.59959899013
51	8.74167083558
52	12.6736681883
53	2.97103762245
54	17.9941683165
55	21.256379101
56	-4.5116946027
57	16.9805189387
58	21.4713270047
59	11.6819552568
60	15.2437913708
61	2.46424991579
62	16.0433210826
63	16.751814941
64	8.82828467846
65	10.6911127205
66	15.1928940355
67	7.45637216941
68	10.7750373337
69	4.31532508004
70	11.5265852842
71	8.59427147294
72	20.9179679601
73	13.01594187
74	7.73844310919
75	5.79681587443
76	6.28512250428
77	12.1809586099
78	17.0989343436
79	8.03252713801
80	19.3469216462
81	9.82300930787
82	15.7395531616
83	14.2112755578
84	18.6455259925
85	1.65709576749
86	4.74069011833
87	11.5410930407
88	13.5041858957
89	14.0071538101
90	15.0927989628
91	4.55356115523
92	10.3542964133
93	16.835431849
94	15.2675079834
95	17.5970334738
96	14.0138520152
97	20.9322303872
98	13.4006454817
99	13.6625546876
100	15.5062261764
101	11.2543213876
102	9.62503760942
103	13.4057845424
104	5.40061076629
105	11.6217443952
106	6.51400110078
107	17.7256288292
108	11.8672324867
109	23.090420083
110	11.722909541
111	18.4245437423
112	14.6991343133
113	14.8033609297
114	13.7017247032
115	10.5128833152
116	1.70345694007
117	20.4860289089
118	11.6305796239
119	9.14191211141
120	20.8695043695
121	17.7129473404
122	15.9326484902
123	3.17274737484
124	11.8838011687
125	5.94556618906
126	12.7495834068
127	21.3593983496
128	12.9711315819
129	16.8855937426
130	14.1675375995
131	8.61404332261
132	4.87225265142
133	19.5793057504
134	10.6608842271
135	10.5856508009
136	10.0164019656
137	9.76427105412
138	10.4120363834
139	3.74487481264
140	0.567516793282
141	6.09324086937
142	16.7137796441
143	17.7550925908
144	21.510415132
145	11.8556161988
146	20.6291665144
147	13.8183109007
148	9.70694345492
149	8.53333154095
150	20.5811568862
151	9.52254521553
152	14.4119983436
153	18.4577407167
154	13.3334811751
155	13.1382806285
156	9.85584843298
157	11.8801415683
158	17.3914071996
159	12.9185308312
160	7.72151005185
161	9.42104507771
162	17.5772353431
163	5.11534157551
164	15.6626367241
165	11.7811275228
166	13.6266464273
167	16.3583978044
168	9.45606300893
169	26.9568126814
170	8.63407794579
171	10.5295279776
172	10.6223647055
173	17.0251416007
174	11.2609948923
175	15.8029788812
176	1.79495599605
177	15.6163625372
178	5.50083912105
179	3.41632699337
180	10.4898213352
181	13.8932965129
182	5.06848820387
183	14.1964089912
184	16.0822969292
185	-2.44898784846
186	19.1393153267
187	7.83602244084
188	12.145225314
189	10.7309780529
190	22.4930605165
191	15.3428698959
192	14.2893902623
193	13.2485883559
194	9.62615583393
195	23.3120001479
196	14.2815595511
197	8.78696355175
198	5.90060844584
199	1.90992975522
200	15.7254974169
201	20.2759895834
202	1.21830030993
203	18.2704073427
204	3.48909188748
205	16.5841800926
206	6.00037738719
207	10.2817427689
208	16.3200456525
209	13.0107913014
210	13.6888761825
211	8.12801747802
212	9.37486157384
213	20.1706069767
214	18.3175554274
215	17.4173273185
216	15.6133820259
217	12.6670558674
218	15.4822431441
219	7.60757859955
220	14.873989343
221	-1.88791854565
222	4.44216163888
223	11.3573612444
224	9.76945704352
225	15.5335845866
226	4.92269974074
227	12.540122029
228	9.80062263496
229	9.25223368866
230	13.5070062911
231	9.22579927188
232	12.051674453
233	-3.60590789438
234	2.50927844469
235	9.04419217689
236	7.76295818414
237	11.39759759
238	14.8652375657
239	5.55923210352
240	13.2743401094
241	4.40474090379
242	10.8001096175
243	13.4045248549
244	4.27067584367
245	4.73679167893
246	10.178241789
247	12.8498296219
248	16.5394563188
249	17.7029524841
250	-4.32878315916
251	15.8353495499
252	11.4660578409
253	15.767110957
254	12.6271193767
255	21.2201527718
256	9.05080029955
257	11.3615949828
258	12.3531996373
259	21.4376861409
260	12.5007879553
261	4.94667312799
262	11.7836184734
263	6.60328474534
264	11.2045768816
265	9.19553684154
266	14.1210383293
267	7.4550974527
268	22.1053776217
269	10.898611661
270	3.0135484771
271	26.3409517178
272	18.5503347357
273	26.0759512395
274	20.9797589465
275	10.173249711
276	16.0152125118
277	16.6619225321
278	16.4203417559
279	22.51673213
280	6.30512032314
281	1.24573436678
282	16.9617379993
283	15.4432551585
284	14.3902558013
285	16.1712254075
286	5.86185372376
287	10.0259123862
288	10.7814680261
289	11.8991009078
290	16.751650638
291	18.1064624881
292	12.6157148079
293	14.8216497446
294	8.35070316375
295	6.50336063761
296	18.7937546546
297	13.3324645699
298	11.6174969879
299	14.4710131025
300	10.5910177751
301	8.34008423827
302	8.3440034703
303	11.1160633906
304	9.12603510012
305	12.3635821099
306	21.9140947565
307	17.3042724196
308	14.3091806305
309	14.8823658616
310	24.1894895525
311	13.2202791039
312	7.12045917325
313	23.6651361767
314	7.3067124025
315	15.1364387986
316	7.00178368696
317	7.19427938403
318	10.9070232646
319	19.4198698893
320	11.0289530722
321	20.8227719803
322	20.5404421753
323	4.93820547764
324	11.0624055953
325	11.180703997
326	13.2461782867
327	6.4093273353
328	17.1167610663
329	21.4360326552
330	8.92926156321
331	11.4317284053
332	12.8934053156
333	15.8925231659
334	8.86792147558
335	8.06593249032
336	17.7494094701
337	16.5570650063
338	16.6746764007
339	10.7152191065
340	9.91744698181
341	13.7371366206
342	10.6170998276
343	18.0756834628
344	6.90880852447
345	5.09241672013
346	5.12621940962
347	11.6903183209
348	7.5635874021
349	9.22227519304
350	11.4619851577
351	3.93652103916
352	10.9306085498
353	20.775009682
354	15.059406168
355	12.7888762873
356	8.79514107878
357	3.68460504881
358	14.8573077184
359	7.22477045738
360	12.7350248181
361	12.8315947223
362	9.99207462791
363	14.9649004438
364	11.9211427351
365	10.9516590093
366	7.16116176393
367	18.9195672634
368	17.0071806046
369	13.5883739046
370	11.1551100228
371	7.63278402411
372	14.0098184753
373	12.4439614076
374	14.8341577142
375	13.3536255169
376	18.254029161
377	21.6343760552
378	14.0062042778
379	18.2654961528
380	14.1628871975
381	18.1492653592
382	13.3275576961
383	12.6362118541
384	9.61280230101
385	1.9636008562
386	12.5281711355
387	15.9323406302
388	8.82815634994
389	18.9700476103
390	21.9321816083
391	4.3288926322
392	11.0175832631
393	16.0446032613
394	12.8249724489
395	0.961952045738
396	10.2366556112
397	11.6731923075
398	20.683289399
399	22.4704033624
400	16.8994562729
401	19.437044211
402	18.7126046956
403	13.9765512916
404	15.3152287035
405	9.44499792296
406	14.9502820035
407	10.3289996698
408	14.8121306734
409	13.6071335898
410	5.23990665377
411	12.1112106138
412	15.285958708
413	22.5081381329
414	6.71337376679
415	18.4028900806
416	14.0070008784
417	2.72156027567
418	15.4917272469
419	15.6466022415
420	20.7989912591
421	8.72427298998
422	1.34479639895
423	14.9065453631
424	13.4476080965
425	10.7897944627
426	22.0986926634
427	20.8696596085
428	12.5727754034
429	10.7531584009
430	15.7852495322
431	12.028551691
432	6.13378186339
433	12.2367948503
434	20.2243777925
435	10.5396119143
436	14.2671848052
437	8.8317436938
438	15.4162362463
439	11.678875812
440	12.6684665007
441	9.44107726002
442	13.0877050012
443	2.05634134671
444	14.6788246029
445	-0.631425615923
446	1.63823618547
447	24.2535082777
448	18.9249699434
449	19.1636350529
450	13.913535363
451	7.00479060495
452	13.1598029686
453	1.68332866748
454	9.50887908006
455	19.4174609439
456	4.96275032463
457	12.6173805605
458	12.806615092
459	10.422365888
460	11.0471713599
461	18.3224570671
462	18.9375289308
463	6.75921212623
464	16.5248512695
465	-0.309956674237
466	12.3757155213
467	7.45707985739
468	14.3001285163
469	14.0111655431
470	19.5617999845
471	17.8023222377
472	19.7703266072
473	11.5699988135
474	4.25133038052
475	12.6267718137
476	17.2365494588
477	14.3498584078
478	12.0719564436
479	17.4964621269
480	12.3686444479
481	12.5781375096
482	10.4322839185
483	13.5665684795
484	12.9040604548
485	1.96817965962
486	25.3424427405
487	6.31666732491
488	6.28944745742
489	12.536914545
490	16.7344705965
491	9.52221539578
492	-1.5690145949
493	7.75880168296
494	7.1207524834
495	18.3004114265
496	14.4265194607
497	15.2910588496
498	4.79600730481
499	15.6455200124
500	20.3284050416
501	1.12112232204
502	11.7207747551
503	10.2478588047
504	20.7000456652
505	19.2446220676
506	6.82323010658
507	8.23450025355
508	5.07443111618
509	15.8983748885
510	12.2663231379
511	13.9716700095
512	13.5933195087
513	10.943753001
514	12.8540538687
515	21.2131958401
516	16.4024767315
517	7.3901217605
518	6.96452402142
519	15.7968951601
520	16.3435124503
521	9.81940157823
522	16.5823554786
523	9.22731099871
524	9.91167497809
525	9.15661637742
526	16.2950584076
527	5.28981304398
528	7.89602368848
529	29.8303271512
530	3.3347144619
531	7.79117560133
532	11.6586628994
533	22.6979780021
534	9.31081370554
535	20.124867578
536	21.0443236054
537	15.1944570524
538	9.96670609364
539	6.67308271964
540	6.77055617213
541	23.2433271918
542	12.3074606155
543	8.70571053925
544	9.34369981672
545	7.76518396911
546	20.239150426
547	7.4189464375
548	15.7953509165
549	16.4996035927
550	12.3613279169
551	10.5080533066
552	10.5481546451
553	27.9431684832
554	17.923244063
555	16.2810036177
556	7.11598780407
557	11.1767618683
558	13.478557814
559	13.3050541647
560	12.8451458566
561	16.4015496583
562	15.3114159011
563	14.3059117465
564	20.3640878635
565	16.7228786548
566	19.8492639756
567	20.9369350904
568	17.9216949013
569	17.3049561825
570	18.190062631
571	10.2606370765
572	4.80107020618
573	9.05035614173
574	10.1199214698
575	16.0751382653
576	19.0594218257
577	19.3609756899
578	24.2896078522
579	11.1542117434
580	25.150121715
581	19.1549913531
582	11.5159122577
583	15.9226144359
584	12.4220491686
585	19.1651606719
586	8.91357282256
587	10.41698585
588	1.1424897676
589	19.7061846606
590	13.388927689
591	18.9413885284
592	10.3298276819
593	10.8530565522
594	9.40670691348
595	23.0078715298
596	24.7336187209
597	11.2569595284
598	16.3854560031
599	15.7721235305
600	16.5894428041
601	13.3572764666
602	16.7601042531
603	11.1135590038
604	1.36473258431
605	14.457988812
606	10.4568830767
607	16.3594543445
608	12.2839331659
609	4.13157927418
610	13.7270709121
611	12.5027476729
612	26.9205956416
613	11.6185434792
614	15.8427402613
615	11.5162584624
616	9.59859585834
617	20.6019502119
618	10.1144930427
619	14.3940325727
620	17.8006315883
621	8.95649404479
622	11.8148828067
623	13.8043430435
624	15.7656767115
625	5.82394535509
626	10.8017786033
627	11.6886399868
628	9.69665084716
629	11.5926482423
630	18.1067146625
631	8.30260618732
632	10.8692709316
633	7.41018077241
634	17.2041894008
635	11.4517635189
636	16.9837492141
637	10.1637601964
638	12.6283254454
639	30.8401172699
640	16.0785642853
641	16.430653146
642	13.3807955276
643	15.9782690562
644	13.4657512877
645	12.5271893133
646	13.7146866743
647	18.3849642727
648	14.2064379226
649	13.2139797914
650	13.6743553492
651	12.1460762896
652	5.09674153059
653	15.826645617
654	11.2306386488
655	13.0065668775
656	12.0613358198
657	12.9164446968
658	12.3832503371
659	15.5286039096
660	20.6897205331
661	16.9141551341
662	15.3712280801
663	9.60283268173
664	11.7301259616
665	22.9732150894
666	17.6439712125
667	1.78897505543
668	8.86778095179
669	20.159658957
670	18.0212756098
671	10.593139174
672	19.5802112279
673	17.2417412413
674	-2.48253901724
675	2.67045473409
676	6.49592237806
677	16.7595024105
678	13.7818906729
679	9.70234800948
680	14.7163165957
681	5.37527056267
682	2.73521229326
683	18.1619165421
684	12.6451560187
685	11.8806010211
686	20.9609349556
687	8.74583430557
688	19.0211145567
689	16.3174170092
690	14.5987595386
691	3.74829385616
692	9.9938136357
693	24.9154975497
694	15.8971377012
695	9.9158568066
696	3.69020714518
697	14.9150481014
698	13.8839468412
699	6.00108946578
700	25.9057039643
701	14.1548228328
702	2.92038962956
703	8.30328792619
704	14.6796934083
705	17.3108341792
706	13.7062086994
707	9.49511675982
708	8.07373969613
709	16.2905449688
710	19.7771256932
711	15.2016054952
712	5.84546934193
713	14.983104848
714	18.6213516113
715	10.3729879917
716	10.3136835251
717	5.88269750378
718	9.44288979859
719	10.6053352351
720	4.25225561269
721	16.4839382267
722	10.0937116969
723	0.878087547258
724	16.3985327122
725	13.3461161327
726	19.7184943612
727	18.2031829798
728	4.36815162022
729	5.35686031211
730	15.1847402509
731	16.748073292
732	20.3521924205
733	0.665464120009
734	19.0224501938
735	13.8708759673
736	20.0488260785
737	11.2861326876
738	10.9039667467
739	18.4686656529
740	3.93186954929
741	6.7494165064
742	5.59621360242
743	12.6210011153
744	16.4587436879
745	15.5268742922
746	17.0759205485
747	26.1048030626
748	11.0387249872
749	3.14493257509
750	16.8146898701
751	21.0146136675
752	16.0104157547
753	16.8958120982
754	14.1473503181
755	17.5348424062
756	6.96081029991
757	5.54484047981
758	9.22627999383
759	18.0004615668
760	17.5156064619
761	0.440470107258
762	4.62648665431
763	10.4946771928
764	13.0885585697
765	6.67814980807
766	8.39727251945
767	2.58686266494
768	8.94882619185
769	6.29532661443
770	19.1401072533
771	2.19233832799
772	6.04022780151
773	16.7626432196
774	16.5299143022
775	3.71889477912
776	13.8127768291
777	8.19353334932
778	12.9170996776
779	13.8573134494
780	12.9438829627
781	13.7396404348
782	15.6510350688
783	5.68735994575
784	14.5609926844
785	15.1468355656
786	5.53505993942
787	15.116824614
788	15.7940834593
789	7.01950331311
790	2.85988868599
791	14.738418003
792	15.565996721
793	9.76262300002
794	11.5121386845
795	8.46784888324
796	10.2758074976
797	4.52110695951
798	17.4431051447
799	17.6509567814
800	8.47915074444
801	8.1789344002
802	17.7555913395
803	8.40107457393
804	15.0788296789
805	12.0143766304
806	13.2826726865
807	16.0706876666
808	14.3860036396
809	16.3460573062
810	12.0824446901
811	14.4906610696
812	7.018449505
813	12.362436205
814	9.60322093845
815	8.12136230509
816	29.9774483952
817	1.16804130946
818	10.0697770667
819	14.1086459039
820	12.8611466225
821	13.8580845979
822	15.2903014715
823	14.4039401964
824	12.1373431264
825	7.96851766892
826	15.9921238453
827	12.5244183653
828	7.07878960744
829	16.5767059992
830	7.80865938854
831	12.4292932185
832	15.9090503912
833	19.572485952
834	7.79992602019
835	12.3720726494
836	19.2177300954
837	10.6384866241
838	14.9502589835
839	9.65009825229
840	9.21263991106
841	2.85105525492
842	15.5554476643
843	15.500415445
844	6.50055296752
845	9.53660343718
846	15.0425877594
847	2.63722714086
848	5.659618895
849	15.3185349576
850	1.36662830908
851	14.6417938878
852	16.3985247865
853	21.0070031596
854	21.6974831235
855	8.80940292718
856	5.78448137984
857	5.94298988353
858	14.2211711986
859	12.0463041088
860	22.7655395014
861	0.15760691626
862	10.0733783448
863	15.4098876456
864	14.5203069441
865	11.6527407962
866	17.514601173
867	8.48882671745
868	8.48016896745
869	11.1299909006
870	4.82517196264
871	17.5843474422
872	21.6135225496
873	8.50923861401
874	16.9900539309
875	13.0181078063
876	13.5291361589
877	5.49741988319
878	19.3414511586
879	11.9503248139
880	12.8616722633
881	9.93680232815
882	16.011146627
883	13.1824522871
884	4.67905977037
885	7.36914450285
886	23.4444351593
887	6.99132533028
888	9.37778707747
889	9.97715762881
890	10.5107106839
891	19.2253369885
892	10.2819476185
893	4.02992166212
894	6.92838509474
895	10.172124423
896	19.9982925985
897	11.1452484965
898	11.0564500234
899	16.4779360926
900	18.0200598012
901	18.3531823311
902	25.8652286852
903	21.3385823024
904	9.3301600436
905	14.0931477634
906	10.0064454389
907	11.8380228332
908	8.63176880637
909	7.13306168763
910	5.5233360235
911	8.57672759816
912	10.9471769191
913	6.39034280617
914	-2.04322204189
915	15.0677175725
916	11.2085332526
917	15.5427231882
918	17.5248037128
919	15.3140827977
920	15.9535403474
921	9.74021954694
922	9.39256496163
923	17.6832862777
924	27.3588208843
925	13.6725926643
926	14.3089235067
927	10.519832604
928	19.9672026789
929	6.09289744727
930	17.7223700566
931	18.3919242552
932	13.7157712581
933	1.51508136286
934	11.3478675203
935	21.3039664231
936	10.3881842494
937	15.5980139596
938	11.2306427697
939	-2.347619258
940	16.7326777774
941	11.3730978428
942	17.5301459538
943	15.0479626327
944	13.2005022903
945	15.6504247007
946	17.7646033062
947	11.1805329944
948	4.67195391063
949	14.0959118556
950	0.829576112718
951	7.17609309014
952	14.6804528588
953	14.741930662
954	9.5864298549
955	13.8205783527
956	14.0595836587
957	15.6863015862
958	9.22465755916
959	14.3606010017
960	15.0674798378
961	16.836394313
962	6.15605958116
963	17.4268405984
964	5.81648348162
965	12.0687854339
966	20.7434738375
967	21.5653618909
968	18.0907113411
969	11.3423865293
970	15.8959484434
971	9.23053452521
972	20.4034585096
973	7.61114109576
974	13.1807639852
975	16.2856500123
976	11.5246268405
977	2.1001531457
978	11.7290435545
979	7.90166000292
980	7.9530479481
981	16.8911171335
982	21.3648211118
983	10.8681778667
984	13.8025122092
985	11.1018448785
986	13.4408184212
987	22.585508757
988	6.9479321353
989	9.92251879964
990	21.2621694099
991	14.25736864
992	19.4784497959
993	11.5181570923
994	18.3035458227
995	19.7616388181
996	20.1584174664
997	20.1463005472
998	7.65665843466
999	10.0826751211
